W1AC310,vision,batch001,ok,2022-08-31T01:00:35.087700
W1AC316,vision,batch001,ok,2022-08-31T01:01:29.667210
W1AC319,vision,batch001,ok,2022-08-31T01:02:25.153951
W1AC320,vision,batch001,ok,2022-08-31T01:20:31.778283
W1AC321,vision,batch001,ok,2022-08-31T01:24:03.026885
W1AC325,vision,batch001,ok,2022-08-31T01:24:44.982556
W1AC327,vision,batch001,ok,2022-08-31T01:25:25.642958
W1AC331,vision,batch001,ok,2022-08-31T01:26:18.578487
W1AC337,vision,batch001,ok,2022-08-31T01:26:45.269413
W1AC339,vision,batch001,ok,2022-08-31T01:27:22.785747
W1AC34,vision,batch001,ok,2022-08-31T01:27:55.853800
W1AC340,vision,batch001,ok,2022-08-31T01:28:27.679978
W1AC341,vision,batch001,ok,2022-08-31T01:29:06.830182
W1AC345,vision,batch001,ok,2022-08-31T01:29:57.095557
W1AC346,vision,batch001,ok,2022-08-31T01:30:28.921054
W1AC347,vision,batch001,ok,2022-08-31T01:31:14.669542
W1AC349,vision,batch001,ok,2022-08-31T01:32:09.388452
W1AC35,vision,batch001,ok,2022-08-31T01:32:44.747408
W1AC354,vision,batch001,ok,2022-08-31T01:34:07.036468
W1AC356,vision,batch001,ok,2022-08-31T01:35:21.479537
W1AC36,vision,batch001,ok,2022-08-31T01:36:08.286058
W1AC361,vision,batch001,ok,2022-08-31T01:38:13.780667
W1AC364,vision,batch001,ok,2022-08-31T01:47:35.722000
W1AC368,vision,batch001,ok,2022-08-31T01:48:20.876280
W1AC374,vision,batch001,ok,2022-08-31T01:57:29.725943
W1AC375,vision,batch001,ok,2022-08-31T02:09:39.426683
W1AC380,vision,batch001,ok,2022-08-31T02:10:35.068087
W1AC381,vision,batch001,ok,2022-08-31T02:11:19.273618
W1AC382,vision,batch001,ok,2022-08-31T02:12:50.625506
W1AC384,vision,batch001,ok,2022-08-31T02:13:26.134362
W1AC385,vision,batch001,ok,2022-08-31T02:14:16.508255
W1AC387,vision,batch001,ok,2022-08-31T02:15:10.245596
W1AC389,vision,batch001,ok,2022-08-31T02:15:44.117404
W1AC39,vision,batch001,ok,2022-08-31T02:16:25.113077
W1AC393,vision,batch001,ok,2022-08-31T02:16:45.848712
W1AC395,vision,batch001,ok,2022-08-31T02:17:15.065301
W1AC40,vision,batch001,ok,2022-08-31T02:18:51.685301
W1AC400,vision,batch001,ok,2022-08-31T02:19:12.731204
W1AC406,vision,batch001,ok,2022-08-31T02:19:52.939967
W1AC41,vision,batch001,ok,2022-08-31T02:20:43.480924
W1AC412,vision,batch001,ok,2022-08-31T02:21:57.415904
W1AC414,vision,batch001,ok,2022-08-31T02:23:14.128579
W1AC415,vision,batch001,ok,2022-08-31T02:23:54.281189
W1AC421,vision,batch001,ok,2022-08-31T02:24:31.623215
W1AC423,vision,batch001,ok,2022-08-31T02:24:53.446786
W1AC424,vision,batch001,ok,2022-08-31T02:25:24.384452
W1AC425,vision,batch001,ok,2022-08-31T02:25:44.607443
W1AC426,vision,batch001,ok,2022-08-31T02:26:10.715555
W1AC430,vision,batch001,ok,2022-08-31T02:26:56.705087
W1AC434,vision,batch001,ok,2022-08-31T02:27:21.235098
W1AC435,vision,batch001,ok,2022-08-31T02:29:11.753009
W1AC436,vision,batch001,ok,2022-08-31T02:29:50.038716
W1AC439,vision,batch001,ok,2022-08-31T02:30:20.153033
W1AC441,vision,batch001,ok,2022-08-31T02:30:53.815450
W1AC442,vision,batch001,ok,2022-08-31T02:31:20.862641
W1AC448,vision,batch001,ok,2022-08-31T02:32:07.545342
W1AC452,vision,batch001,ok,2022-08-31T02:32:34.972988
W1AC456,vision,batch001,ok,2022-08-31T02:32:57.343451
W1AC462,vision,batch001,ok,2022-08-31T02:33:39.212838
W1AC463,vision,batch001,ok,2022-08-31T02:34:15.319122
W1AC465,vision,batch001,ok,2022-08-31T02:34:57.345871
W1AC466,vision,batch001,ok,2022-08-31T02:35:29.214633
W1AC50,vision,batch001,ok,2022-08-31T02:36:00.569601
W1AC52,vision,batch001,ok,2022-08-31T02:36:32.873817
W1AC54,vision,batch001,ok,2022-08-31T02:37:42.620071
W1AC55,vision,batch001,ok,2022-08-31T02:38:11.272877
W1AC56,vision,batch001,ok,2022-08-31T02:38:38.066797
W1AC57,vision,batch001,ok,2022-08-31T02:39:02.346858
W1AC58,vision,batch001,ok,2022-08-31T02:39:44.085737
W1AC9,vision,batch001,ok,2022-08-31T02:40:10.016691
W1AT874,vision,batch001,ok,2022-08-31T02:40:27.948867
W1AT884,vision,batch001,ok,2022-08-31T02:41:43.065296
W1CZ1000,vision,batch001,ok,2022-08-31T02:42:43.999038
W1CZ1011,vision,batch001,ok,2022-08-31T02:43:11.779004
W1CZ1012,vision,batch001,ok,2022-08-31T02:43:30.964319
W1CZ1013,vision,batch001,ok,2022-08-31T02:43:45.494150
W1CZ1033,vision,batch001,ok,2022-08-31T02:44:05.325740
W1CZ1034,vision,batch001,ok,2022-08-31T02:45:37.147038
W1CZ1041,vision,batch001,ok,2022-08-31T02:46:55.466195
W1CZ1050,vision,batch001,ok,2022-08-31T02:47:15.184605
W1CZ1052,vision,batch001,ok,2022-08-31T02:47:30.269908
W1CZ1054,vision,batch001,ok,2022-08-31T02:47:45.955652
W1CZ1067,vision,batch001,ok,2022-08-31T02:47:59.268839
W1CZ1068,vision,batch001,ok,2022-08-31T02:48:14.343926
W1CZ1073,vision,batch001,ok,2022-08-31T02:48:30.007743
W1CZ1074,vision,batch001,ok,2022-08-31T02:48:43.894085
W1CZ1079,vision,batch001,ok,2022-08-31T02:49:00.844569
W1CZ1080,vision,batch001,ok,2022-08-31T02:49:35.141332
W1CZ1084,vision,batch001,ok,2022-08-31T02:50:00.711226
W1CZ1085,vision,batch001,ok,2022-08-31T02:50:23.570500
W1CZ1087,vision,batch001,ok,2022-08-31T02:50:41.608418
W1CZ1088,vision,batch001,ok,2022-08-31T02:50:58.618160
W1CZ1100,vision,batch001,ok,2022-08-31T02:53:46.786822
W1CZ1104,vision,batch001,ok,2022-08-31T02:54:00.675761
W1CZ1105,vision,batch001,ok,2022-08-31T02:54:14.668682
W1CZ1108,vision,batch001,ok,2022-08-31T02:54:26.878145
W1CZ1113,vision,batch001,ok,2022-08-31T02:54:40.117624
W1CZ1115,vision,batch001,ok,2022-08-31T02:54:57.221154
W1CZ1121,vision,batch001,ok,2022-08-31T02:55:12.884396
W1CZ1122,vision,batch001,ok,2022-08-31T02:55:28.607235
W1CZ1125,vision,batch001,ok,2022-08-31T02:55:55.492458
W1CZ1130,vision,batch001,ok,2022-08-31T02:56:37.165489
W1CZ1137,vision,batch001,ok,2022-08-31T02:56:56.670744
W1CZ1143,vision,batch001,ok,2022-08-31T02:57:11.871222
W1CZ1146,vision,batch001,ok,2022-08-31T02:57:43.809487
W1CZ1147,vision,batch001,ok,2022-08-31T02:58:04.771037
W1CZ1157,vision,batch001,ok,2022-08-31T02:58:19.473940
W1CZ1159,vision,batch001,ok,2022-08-31T02:58:39.724040
W1CZ1163,vision,batch001,ok,2022-08-31T02:58:52.908850
W1CZ1179,vision,batch001,ok,2022-08-31T02:59:09.218582
W1CZ1189,vision,batch001,ok,2022-08-31T02:59:25.939896
W1CZ1208,vision,batch001,ok,2022-08-31T02:59:38.435420
W1CZ1209,vision,batch001,ok,2022-08-31T02:59:56.972897
W1CZ1210,vision,batch001,ok,2022-08-31T03:00:14.379432
W1CZ1213,vision,batch001,ok,2022-08-31T03:00:29.817807
W1CZ1220,vision,batch001,ok,2022-08-31T03:00:44.489492
W1CZ1222,vision,batch001,ok,2022-08-31T03:01:04.553291
W1CZ1231,vision,batch001,ok,2022-08-31T03:01:26.675193
W1CZ1232,vision,batch001,ok,2022-08-31T03:01:43.238690
W1CZ1235,vision,batch001,ok,2022-08-31T03:01:56.900229
W1CZ1262,vision,batch001,ok,2022-08-31T03:02:09.316870
W1CZ1287,vision,batch001,ok,2022-08-31T03:02:28.211599
W1CZ1291,vision,batch001,ok,2022-08-31T03:02:41.752913
W1CZ1297,vision,batch001,ok,2022-08-31T03:02:55.852252
W1CZ1302,vision,batch001,ok,2022-08-31T03:03:10.069178
W1CZ1310,vision,batch001,ok,2022-08-31T03:03:23.912518
W1CZ1395,vision,batch001,ok,2022-08-31T03:04:02.276166
W1CZ1479,vision,batch001,ok,2022-08-31T03:04:15.703629
W1CZ1481,vision,batch001,exception,2022-08-31T03:04:21.032634
W1CZ164,vision,batch001,ok,2022-08-31T03:04:33.930462
W1CZ1852,vision,batch001,ok,2022-08-31T03:05:04.524090
W1CZ1854,vision,batch001,ok,2022-08-31T03:05:22.519591
W1CZ1858,vision,batch001,ok,2022-08-31T03:05:45.917358
W1CZ1859,vision,batch001,ok,2022-08-31T03:06:09.295241
W1CZ1870,vision,batch001,ok,2022-08-31T03:06:38.402541
W1CZ1876,vision,batch001,ok,2022-08-31T03:06:56.838437
W1CZ1877,vision,batch001,ok,2022-08-31T03:07:38.516366
W1CZ1878,vision,batch001,ok,2022-08-31T03:08:01.934254
W1CZ1879,vision,batch001,ok,2022-08-31T03:08:17.514180
W1CZ1884,vision,batch001,ok,2022-08-31T03:08:40.197631
W1CZ1886,vision,batch001,ok,2022-08-31T03:09:00.341478
W1CZ1902,vision,batch001,ok,2022-08-31T03:09:19.156800
W1CZ1982,vision,batch001,ok,2022-08-31T03:09:38.110186
W1CZ1987,vision,batch001,ok,2022-08-31T03:09:51.115367
W1CZ1988,vision,batch001,ok,2022-08-31T03:11:16.218140
W1CZ1991,vision,batch001,ok,2022-08-31T03:11:30.200945
W1CZ1992,vision,batch001,ok,2022-08-31T03:11:56.701287
W1CZ1995,vision,batch001,ok,2022-08-31T03:12:46.462030
W1CZ2043,vision,batch001,ok,2022-08-31T03:13:10.409563
W1CZ2049,vision,batch001,ok,2022-08-31T03:13:24.060144
W1CZ2163,vision,batch001,ok,2022-08-31T03:13:46.733533
W1CZ2260,vision,batch001,ok,2022-08-31T03:14:10.462452
W1CZ2262,vision,batch001,ok,2022-08-31T03:14:31.965181
W1CZ2280,vision,batch001,ok,2022-08-31T03:15:04.238449
W1CZ2284,vision,batch001,ok,2022-08-31T03:15:23.456861
W1CZ2327,vision,batch001,ok,2022-08-31T03:15:54.737490
W1CZ2328,vision,batch001,ok,2022-08-31T03:17:08.148425
W1CZ2381,vision,batch001,ok,2022-08-31T03:17:20.589834
W1CZ2390,vision,batch001,ok,2022-08-31T03:17:52.523819
W1CZ2398,vision,batch001,ok,2022-08-31T03:18:20.040710
W1CZ2413,vision,batch001,ok,2022-08-31T03:18:38.132544
W1CZ2423,vision,batch001,ok,2022-08-31T03:18:56.645029
W1CZ2429,vision,batch001,ok,2022-08-31T03:19:27.398156
W1CZ2481,vision,batch001,ok,2022-08-31T03:19:46.225186
W1CZ2485,vision,batch001,ok,2022-08-31T03:20:40.099942
W1CZ2488,vision,batch001,ok,2022-08-31T03:21:11.167400
W1CZ2508,vision,batch001,ok,2022-08-31T03:21:31.672126
W1CZ2511,vision,batch001,ok,2022-08-31T03:21:50.635857
W1CZ2512,vision,batch001,ok,2022-08-31T03:22:32.417498
W1CZ2515,vision,batch001,ok,2022-08-31T03:23:04.910646
W1CZ2541,vision,batch001,ok,2022-08-31T03:23:43.532265
W1CZ2542,vision,batch001,ok,2022-08-31T03:23:59.279279
W1CZ2545,vision,batch001,ok,2022-08-31T03:24:28.369332
W1CZ2546,vision,batch001,ok,2022-08-31T03:24:41.684544
W1CZ2547,vision,batch001,ok,2022-08-31T03:25:48.025310
W1CZ2548,vision,batch001,ok,2022-08-31T03:26:11.558201
W1CZ2549,vision,batch001,ok,2022-08-31T03:26:40.210325
W1CZ2550,vision,batch001,ok,2022-08-31T03:27:21.434746
W1CZ2730,vision,batch001,ok,2022-08-31T03:29:33.302879
W1CZ2855,vision,batch001,ok,2022-08-31T03:29:52.764230
W1CZ2857,vision,batch001,ok,2022-08-31T03:33:42.901289
W1CZ3883,vision,batch001,ok,2022-08-31T03:34:01.266032
W1CZ4690,vision,batch001,ok,2022-08-31T03:34:21.300419
W1CZ504,vision,batch001,ok,2022-08-31T03:35:22.571479
W1CZ674,vision,batch001,ok,2022-08-31T03:35:43.271134
W1CZ690,vision,batch001,ok,2022-08-31T03:36:56.308242
W1CZ872,vision,batch001,ok,2022-08-31T03:37:18.617050
W1CZ873,vision,batch001,ok,2022-08-31T03:37:32.630988
W1CZ874,vision,batch001,ok,2022-08-31T03:37:46.521447
W1CZ878,vision,batch001,ok,2022-08-31T03:38:35.363131
W1CZ881,vision,batch001,ok,2022-08-31T03:38:56.311254
W1CZ885,vision,batch001,ok,2022-08-31T03:39:14.187866
W1CZ889,vision,batch001,ok,2022-08-31T03:39:28.610194
W1CZ890,vision,batch001,ok,2022-08-31T03:39:41.348059
W1CZ896,vision,batch001,ok,2022-08-31T03:40:11.529822
W1CZ898,vision,batch001,ok,2022-08-31T03:40:25.290574
W1CZ899,vision,batch001,ok,2022-08-31T03:40:41.306659
W1CZ901,vision,batch001,ok,2022-08-31T03:40:54.458706
W1CZ911,vision,batch001,ok,2022-08-31T03:41:11.154594
W1CZ929,vision,batch001,ok,2022-08-31T03:41:24.332687
W1EE16,vision,batch001,ok,2022-08-31T03:41:39.982987
W1EE19,vision,batch001,ok,2022-08-31T03:43:14.810116
W1EE20,vision,batch001,ok,2022-08-31T03:44:12.236143
W1EE23,vision,batch001,ok,2022-08-31T03:44:23.725538
W1EE28,vision,batch001,ok,2022-08-31T03:44:42.136948
W1EE31,vision,batch001,ok,2022-08-31T03:45:41.531387
W1EE32,vision,batch001,ok,2022-08-31T03:47:15.549684
W1EE36,vision,batch001,ok,2022-08-31T03:47:55.549157
W1EE38,vision,batch001,ok,2022-08-31T03:48:41.558221
W1EE39,vision,batch001,ok,2022-08-31T03:50:12.679979
W1EE5,vision,batch001,ok,2022-08-31T03:50:27.607996
W1EE63,vision,batch001,ok,2022-08-31T03:51:22.230367
W1EE69,vision,batch001,ok,2022-08-31T03:51:51.547356
W1EE72,vision,batch001,ok,2022-08-31T03:52:45.162868
W1EE74,vision,batch001,ok,2022-08-31T03:53:35.711512
W1EE8,vision,batch001,ok,2022-08-31T03:53:51.739972
W1GS10,vision,batch001,ok,2022-08-31T03:54:44.204329
W1GS105195,vision,batch001,ok,2022-08-31T03:55:40.510952
W1GS139873,vision,batch001,ok,2022-08-31T03:56:23.017047
W1GS44028,vision,batch001,ok,2022-08-31T03:56:54.580273
W1GS44054,vision,batch001,ok,2022-08-31T03:57:17.693734
W1GS44552,vision,batch001,ok,2022-08-31T03:57:33.409055
W1GS45274,vision,batch001,ok,2022-08-31T04:02:27.771792
W1GS45961,vision,batch001,ok,2022-08-31T04:03:05.067970
W1GS49535,vision,batch001,ok,2022-08-31T04:03:29.725492
W1GS49973,vision,batch001,ok,2022-08-31T04:03:43.771215
W1GS5,vision,batch001,ok,2022-08-31T04:04:26.714040
W1GS53494,vision,batch001,ok,2022-08-31T04:05:06.872198
W1GS54749,vision,batch001,ok,2022-08-31T04:05:26.808899
W1GS54860,vision,batch001,ok,2022-08-31T04:05:45.290937
W1GS56008,vision,batch001,ok,2022-08-31T04:06:55.069004
W1GS56154,vision,batch001,ok,2022-08-31T04:07:18.500250
W1GS58442,vision,batch001,ok,2022-08-31T04:07:55.552571
W1GS60373,vision,batch001,ok,2022-08-31T04:08:41.853673
W1GS60386,vision,batch001,ok,2022-08-31T04:09:13.225686
W1GS60392,vision,batch001,ok,2022-08-31T04:09:51.423226
W1GS60395,vision,batch001,ok,2022-08-31T04:10:39.245985
W1GS60403,vision,batch001,ok,2022-08-31T04:11:14.153251
W1GS60779,vision,batch001,ok,2022-08-31T04:12:57.520530
W1GS61408,vision,batch001,ok,2022-08-31T04:13:19.330051
W1GS61414,vision,batch001,ok,2022-08-31T04:13:47.136223
W1GS61415,vision,batch001,ok,2022-08-31T04:14:10.872885
W1GS66030,vision,batch001,exception,2022-08-31T05:04:54.733908
W1GS66248,vision,batch001,ok,2022-08-31T05:05:19.180611
W1GS66291,vision,batch001,ok,2022-08-31T05:06:33.004053
W1GS66361,vision,batch001,ok,2022-08-31T05:07:01.546265
W1GS8,vision,batch001,ok,2022-08-31T05:07:44.538893
W1GS88136,vision,batch001,ok,2022-08-31T05:08:10.515817
W1GS88140,vision,batch001,ok,2022-08-31T05:08:45.422295
W1GS88389,vision,batch001,ok,2022-08-31T05:09:26.249660
W1GS91829,vision,batch001,exception,2022-08-31T10:09:57.308767
W1GS94773,vision,batch001,ok,2022-08-31T10:10:22.955932
W1HU1,vision,batch001,ok,2022-08-31T10:10:34.192260
W1JM1,vision,batch001,ok,2022-08-31T10:11:27.641211
W1KG1,vision,batch001,ok,2022-08-31T10:12:24.374265
W1KG10000,vision,batch001,ok,2022-08-31T10:13:01.341096
